'RMBS','64347','2016-10-0109:18:28','904','0','0','8611','400','V.T.','Pagante'
'RMBS','53919','2016-10-0710:13:38','904','1','0','8611','410','V.T.','Pagante'
'RMBS','163054','2017-10-0609:19:14','904','0','1','8611','400','V.T.','Pagante'
'RMBS','165651','2017-10-0613:27:58','904','0','1','8611','400','V.T.','Pagante'
'RMBS','29892','2017-10-0511:37:32','904','0','0','8611','400','V.T.','Pagante'
'RMBS','18223','2017-10-0311:05:58','904','1','0','8611','400','V.T.','Pagante'
'RMBS','77856','2017-10-0211:23:44','904','0','1','8611','400','V.T.','Pagante'
'RMBS','104705','2017-10-0417:34:12','904','1','0','8611','400','V.T.','Pagante'
'RMBS','143685','2017-10-0319:24:37','904','1','0','8611','400','V.T.','Pagante'
'RMBS','143685','2017-10-0519:30:02','904','1','0','8611','400','V.T.','Pagante'
'RMBS','36238','2017-10-0611:27:30','904','0','1','8611','400','V.T.','Pagante'
'RMBS','71713','2016-10-0312:54:38','904','0','1','8611','400','V.T.','Pagante'
'RMBS','118461','2016-10-0620:30:40','904','0','0','8611','400','V.T.','Pagante'
'RMBS','127338','2016-10-0617:00:58','904','1','0','8611','410','V.T.','Pagante'
'RMBS','12561','2016-10-0116:06:25','904','1','0','8611','410','V.T.','Pagante'
'RMBS','161865','2017-10-0621:56:54','904','1','0','8611','400','V.T.','Pagante'
'RMBS','2927','2016-10-0708:51:17','904','0','1','8611','400','V.T.','Pagante'
'RMBS','157673','2016-10-0610:16:29','904','1','0','8611','400','V.T.','Pagante'
'RMBS','57847','2016-10-0519:07:22','904','1','0','8611','410','V.T.','Pagante'
'RMBS','121117','2017-10-0618:21:26','904','0','1','8611','400','V.T.','Pagante'
'RMBS','121117','2017-10-0518:18:58','904','0','1','8611','400','V.T.','Pagante'
'RMBS','142941','2017-10-0214:37:28','904','1','0','8611','400','V.T.','Pagante'
'RMBS','26003','2016-10-0509:08:48','904','0','0','8611','410','V.T.','Pagante'
'RMBS','113377','2017-10-0720:57:17','904','1','0','8611','400','V.T.','Pagante'
'RMBS','39202','2016-10-0513:31:03','904','0','0','8611','400','V.T.','Pagante'
'RMBS','12609','2017-10-0213:39:27','904','0','0','8611','400','V.T.','Pagante'
'RMBS','43408','2017-10-0113:32:34','904','0','1','8611','400','V.T.','Pagante'
'RMBS','163738','2016-10-0614:09:37','904','1','0','8611','400','V.T.','Pagante'
'RMBS','82196','2016-10-0212:42:54','904','1','0','8611','400','V.T.','Pagante'
'RMBS','7789','2017-10-0617:16:10','904','1','0','8611','400','V.T.','Pagante'
'RMBS','99197','2017-10-0518:17:22','904','0','1','8611','400','V.T.','Pagante'
'RMBS','137989','2016-10-0718:32:02','904','1','0','8611','400','V.T.','Pagante'
'RMBS','38367','2017-10-0405:13:12','904','1','0','8611','400','V.T.','Pagante'
